Day,Hour,PCB
16/02/2023,07,"210,07"
16/02/2023,08,"245,98"
16/02/2023,09,"228,34"
16/02/2023,10,"267,47"
16/02/2023,11,"261,45"
16/02/2023,12,"254,90"
16/02/2023,13,"233,60"
16/02/2023,14,"189,54"
16/02/2023,15,"187,05"
16/02/2023,16,"198,26"
16/02/2023,17,"217,53"
16/02/2023,18,"272,90"
16/02/2023,19,"284,10"
16/02/2023,20,"275,14"
16/02/2023,21,"267,98"
16/02/2023,22,"213,51"
16/02/2023,23,"189,71"
17/02/2023,00,"162,45"
17/02/2023,01,"157,47"
17/02/2023,02,"157,53"
17/02/2023,03,"156,65"
17/02/2023,04,"154,94"
17/02/2023,05,"155,98"
17/02/2023,06,"158,49"
17/02/2023,07,"195,55"
17/02/2023,08,"226,31"
17/02/2023,09,"217,22"
17/02/2023,10,"259,85"
17/02/2023,11,"245,02"
17/02/2023,12,"230,50"
17/02/2023,13,"222,80"
17/02/2023,14,"177,73"
17/02/2023,15,"179,32"
17/02/2023,16,"182,93"
17/02/2023,17,"210,35"
17/02/2023,18,"266,26"
17/02/2023,19,"278,36"
17/02/2023,20,"276,07"
17/02/2023,21,"268,18"
17/02/2023,22,"220,18"
17/02/2023,23,"222,31"
18/02/2023,00,"194,73"
18/02/2023,01,"182,51"
18/02/2023,02,"179,95"
18/02/2023,03,"160,97"
18/02/2023,04,"161,38"
18/02/2023,05,"160,58"
18/02/2023,06,"161,51"
18/02/2023,07,"163,13"
18/02/2023,08,"173,36"
18/02/2023,09,"169,26"
18/02/2023,10,"167,87"
18/02/2023,11,"152,13"
18/02/2023,12,"150,56"
18/02/2023,13,"150,39"
18/02/2023,14,"148,58"
18/02/2023,15,"148,99"
18/02/2023,16,"152,11"
18/02/2023,17,"172,52"
18/02/2023,18,"190,87"
18/02/2023,19,"197,39"
18/02/2023,20,"201,15"
18/02/2023,21,"198,37"
18/02/2023,22,"193,79"
18/02/2023,23,"190,50"
19/02/2023,00,"193,11"
19/02/2023,01,"170,55"
19/02/2023,02,"167,62"
19/02/2023,03,"168,65"
19/02/2023,04,"168,59"
19/02/2023,05,"168,69"
19/02/2023,06,"167,51"
19/02/2023,07,"171,10"
19/02/2023,08,"170,86"
19/02/2023,09,"166,70"
19/02/2023,10,"161,19"
19/02/2023,11,"158,63"
19/02/2023,12,"155,58"
19/02/2023,13,"151,05"
19/02/2023,14,"148,36"
19/02/2023,15,"153,95"
19/02/2023,16,"161,20"
19/02/2023,17,"192,32"
19/02/2023,18,"205,55"
19/02/2023,19,"207,22"
19/02/2023,20,"200,76"
19/02/2023,21,"196,13"
19/02/2023,22,"191,15"
19/02/2023,23,"179,91"
20/02/2023,00,"163,24"
20/02/2023,01,"167,65"
20/02/2023,02,"166,06"
20/02/2023,03,"165,37"
20/02/2023,04,"164,62"
20/02/2023,05,"169,11"
20/02/2023,06,"177,14"
20/02/2023,07,"202,61"
20/02/2023,08,"231,92"
20/02/2023,09,"223,93"
20/02/2023,10,"261,35"
20/02/2023,11,"251,99"
20/02/2023,12,"225,51"
20/02/2023,13,"224,18"
20/02/2023,14,"173,99"
20/02/2023,15,"175,49"
20/02/2023,16,"182,74"
20/02/2023,17,"207,09"
20/02/2023,18,"267,52"
20/02/2023,19,"285,32"
20/02/2023,20,"279,35"
20/02/2023,21,"270,13"
20/02/2023,22,"219,60"
20/02/2023,23,"221,35"
21/02/2023,00,"198,52"
21/02/2023,01,"195,82"
21/02/2023,02,"192,52"
21/02/2023,03,"185,01"
21/02/2023,04,"183,15"
21/02/2023,05,"197,46"
21/02/2023,06,"206,83"
21/02/2023,07,"208,77"
21/02/2023,08,"237,80"
21/02/2023,09,"230,87"
21/02/2023,10,"272,58"
21/02/2023,11,"269,33"
21/02/2023,12,"259,40"
21/02/2023,13,"244,57"
21/02/2023,14,"203,02"
21/02/2023,15,"194,27"
21/02/2023,16,"216,37"
21/02/2023,17,"225,13"
21/02/2023,18,"275,62"
21/02/2023,19,"293,96"
21/02/2023,20,"287,41"
21/02/2023,21,"275,61"
21/02/2023,22,"224,20"
21/02/2023,23,"212,69"
22/02/2023,00,"188,47"
22/02/2023,01,"175,41"
22/02/2023,02,"173,27"
22/02/2023,03,"175,88"
22/02/2023,04,"176,19"
22/02/2023,05,"181,91"
22/02/2023,06,"203,74"
22/02/2023,07,"207,67"
22/02/2023,08,"234,59"
22/02/2023,09,"230,92"
22/02/2023,10,"268,09"
22/02/2023,11,"262,64"
22/02/2023,12,"259,38"
22/02/2023,13,"241,42"
22/02/2023,14,"198,52"
22/02/2023,15,"184,80"
22/02/2023,16,"194,05"
22/02/2023,17,"215,45"
22/02/2023,18,"268,19"
22/02/2023,19,"280,75"
22/02/2023,20,"278,78"
22/02/2023,21,"269,73"
22/02/2023,22,"223,92"
22/02/2023,23,"204,24"
23/02/2023,00,"182,25"
23/02/2023,01,"182,18"
23/02/2023,02,"180,59"
23/02/2023,03,"175,95"
23/02/2023,04,"176,53"
23/02/2023,05,"180,17"
23/02/2023,06,"202,80"
23/02/2023,07,"209,89"
23/02/2023,08,"232,48"
23/02/2023,09,"227,49"
23/02/2023,10,"265,93"
23/02/2023,11,"257,87"
23/02/2023,12,"239,84"
23/02/2023,13,"229,36"
23/02/2023,14,"180,42"
23/02/2023,15,"180,64"
23/02/2023,16,"181,76"
23/02/2023,17,"189,93"
23/02/2023,18,"273,09"
23/02/2023,19,"280,69"
23/02/2023,20,"279,11"
23/02/2023,21,"276,44"
23/02/2023,22,"224,74"
23/02/2023,23,"221,09"
24/02/2023,00,"180,44"
24/02/2023,01,"176,05"
24/02/2023,02,"191,73"
24/02/2023,03,"172,97"
24/02/2023,04,"168,93"
24/02/2023,05,"188,39"
24/02/2023,06,"202,79"
24/02/2023,07,"207,47"
24/02/2023,08,"236,29"
24/02/2023,09,"231,25"
24/02/2023,10,"274,16"
24/02/2023,11,"268,42"
24/02/2023,12,"257,71"
24/02/2023,13,"252,89"
24/02/2023,14,"203,73"
24/02/2023,15,"190,79"
24/02/2023,16,"188,79"
24/02/2023,17,"218,90"
24/02/2023,18,"277,72"
24/02/2023,19,"293,92"
24/02/2023,20,"292,28"
24/02/2023,21,"280,01"
24/02/2023,22,"230,51"
24/02/2023,23,"226,08"
25/02/2023,00,"207,02"
25/02/2023,01,"193,79"
25/02/2023,02,"191,20"
25/02/2023,03,"182,59"
25/02/2023,04,"185,51"
25/02/2023,05,"180,23"
25/02/2023,06,"182,98"
25/02/2023,07,"197,75"
25/02/2023,08,"198,72"
25/02/2023,09,"200,36"
25/02/2023,10,"193,72"
25/02/2023,11,"187,69"
25/02/2023,12,"183,94"
25/02/2023,13,"168,42"
25/02/2023,14,"159,50"
25/02/2023,15,"156,96"
25/02/2023,16,"160,93"
25/02/2023,17,"175,40"
25/02/2023,18,"198,65"
25/02/2023,19,"210,59"
25/02/2023,20,"207,78"
25/02/2023,21,"201,16"
25/02/2023,22,"194,81"
25/02/2023,23,"191,97"
26/02/2023,00,"186,05"
26/02/2023,01,"182,78"
26/02/2023,02,"175,01"
26/02/2023,03,"166,20"
26/02/2023,04,"162,78"
26/02/2023,05,"161,54"
26/02/2023,06,"161,31"
26/02/2023,07,"159,79"
26/02/2023,08,"152,82"
26/02/2023,09,"133,35"
26/02/2023,10,"55,28"
26/02/2023,11,"42,29"
26/02/2023,12,"38,44"
26/02/2023,13,"38,02"
26/02/2023,14,"34,14"
26/02/2023,15,"23,15"
26/02/2023,16,"28,67"
26/02/2023,17,"45,89"
26/02/2023,18,"131,70"
26/02/2023,19,"146,85"
26/02/2023,20,"178,38"
26/02/2023,21,"179,36"
26/02/2023,22,"157,01"
26/02/2023,23,"147,21"
27/02/2023,00,"149,24"
27/02/2023,01,"151,26"
27/02/2023,02,"143,92"
27/02/2023,03,"144,68"
27/02/2023,04,"144,82"
27/02/2023,05,"152,24"
27/02/2023,06,"155,73"
27/02/2023,07,"192,89"
27/02/2023,08,"218,51"
27/02/2023,09,"194,45"
27/02/2023,10,"210,19"
27/02/2023,11,"207,56"
27/02/2023,12,"207,11"
27/02/2023,13,"206,96"
27/02/2023,14,"152,87"
27/02/2023,15,"162,22"
27/02/2023,16,"165,82"
27/02/2023,17,"173,26"
27/02/2023,18,"261,01"
27/02/2023,19,"283,32"
27/02/2023,20,"298,66"
27/02/2023,21,"282,69"
27/02/2023,22,"230,31"
27/02/2023,23,"218,10"
28/02/2023,00,"185,42"
28/02/2023,01,"186,24"
28/02/2023,02,"161,61"
28/02/2023,03,"162,29"
28/02/2023,04,"162,00"
28/02/2023,05,"163,73"
28/02/2023,06,"194,75"
28/02/2023,07,"200,57"
28/02/2023,08,"227,32"
28/02/2023,09,"219,21"
28/02/2023,10,"248,22"
28/02/2023,11,"220,07"
28/02/2023,12,"218,10"
28/02/2023,13,"217,67"
28/02/2023,14,"170,27"
28/02/2023,15,"171,42"
28/02/2023,16,"174,84"
28/02/2023,17,"202,08"
28/02/2023,18,"269,08"
28/02/2023,19,"289,19"
28/02/2023,20,"297,54"
28/02/2023,21,"285,61"
28/02/2023,22,"233,23"
28/02/2023,23,"225,12"
01/03/2023,00,"195,75"
01/03/2023,01,"191,48"
01/03/2023,02,"192,75"
01/03/2023,03,"188,34"
01/03/2023,04,"182,50"
01/03/2023,05,"192,25"
01/03/2023,06,"206,20"
01/03/2023,07,"209,27"
01/03/2023,08,"236,78"
01/03/2023,09,"228,62"
01/03/2023,10,"259,34"
01/03/2023,11,"247,75"
01/03/2023,12,"242,36"
01/03/2023,13,"240,59"
01/03/2023,14,"189,90"
01/03/2023,15,"185,68"
01/03/2023,16,"192,89"
01/03/2023,17,"217,96"
01/03/2023,18,"268,29"
01/03/2023,19,"286,84"
01/03/2023,20,"290,86"
01/03/2023,21,"283,24"
01/03/2023,22,"235,32"
01/03/2023,23,"227,77"
02/03/2023,00,"196,68"
02/03/2023,01,"195,00"
02/03/2023,02,"195,63"
02/03/2023,03,"194,00"
02/03/2023,04,"193,85"
02/03/2023,05,"198,38"
02/03/2023,06,"194,72"
02/03/2023,07,"202,00"
02/03/2023,08,"230,97"
02/03/2023,09,"213,23"
02/03/2023,10,"227,78"
02/03/2023,11,"227,85"
02/03/2023,12,"227,21"
02/03/2023,13,"227,33"
02/03/2023,14,"180,62"
02/03/2023,15,"181,70"
02/03/2023,16,"184,63"
02/03/2023,17,"210,07"
02/03/2023,18,"268,92"
02/03/2023,19,"289,65"
02/03/2023,20,"309,08"
02/03/2023,21,"288,80"
02/03/2023,22,"237,32"
02/03/2023,23,"231,65"
03/03/2023,00,"200,16"
03/03/2023,01,"199,89"
03/03/2023,02,"198,12"
03/03/2023,03,"198,26"
03/03/2023,04,"198,76"
03/03/2023,05,"201,34"
03/03/2023,06,"203,65"
03/03/2023,07,"204,89"
03/03/2023,08,"228,84"
03/03/2023,09,"216,90"
03/03/2023,10,"226,47"
03/03/2023,11,"226,33"
03/03/2023,12,"224,69"
03/03/2023,13,"224,11"
03/03/2023,14,"177,35"
03/03/2023,15,"178,19"
03/03/2023,16,"184,01"
03/03/2023,17,"213,04"
03/03/2023,18,"275,04"
03/03/2023,19,"282,82"
03/03/2023,20,"289,90"
03/03/2023,21,"283,34"
03/03/2023,22,"234,09"
03/03/2023,23,"232,71"
04/03/2023,00,"193,41"
04/03/2023,01,"189,38"
04/03/2023,02,"197,25"
04/03/2023,03,"192,90"
04/03/2023,04,"192,14"
04/03/2023,05,"191,22"
04/03/2023,06,"185,92"
04/03/2023,07,"196,52"
04/03/2023,08,"198,63"
04/03/2023,09,"190,62"
04/03/2023,10,"168,13"
04/03/2023,11,"168,14"
04/03/2023,12,"166,78"
04/03/2023,13,"156,60"
04/03/2023,14,"153,26"
04/03/2023,15,"160,71"
04/03/2023,16,"169,21"
04/03/2023,17,"179,55"
04/03/2023,18,"197,26"
04/03/2023,19,"216,71"
04/03/2023,20,"227,03"
04/03/2023,21,"211,98"
04/03/2023,22,"199,63"
04/03/2023,23,"197,48"
05/03/2023,00,"197,27"
05/03/2023,01,"198,01"
05/03/2023,02,"206,54"
05/03/2023,03,"203,29"
05/03/2023,04,"203,37"
05/03/2023,05,"202,93"
05/03/2023,06,"197,72"
05/03/2023,07,"193,58"
05/03/2023,08,"183,43"
05/03/2023,09,"182,66"
05/03/2023,10,"175,82"
05/03/2023,11,"175,34"
05/03/2023,12,"172,07"
05/03/2023,13,"166,74"
05/03/2023,14,"163,56"
05/03/2023,15,"175,21"
05/03/2023,16,"183,55"
05/03/2023,17,"192,54"
05/03/2023,18,"195,60"
05/03/2023,19,"215,05"
05/03/2023,20,"237,18"
05/03/2023,21,"218,73"
05/03/2023,22,"205,07"
05/03/2023,23,"206,18"
06/03/2023,00,"203,49"
06/03/2023,01,"207,56"
06/03/2023,02,"202,29"
06/03/2023,03,"193,04"
06/03/2023,04,"190,45"
06/03/2023,05,"193,28"
06/03/2023,06,"184,30"
06/03/2023,07,"186,88"
06/03/2023,08,"222,27"
06/03/2023,09,"217,72"
06/03/2023,10,"262,96"
06/03/2023,11,"265,24"
06/03/2023,12,"262,25"
06/03/2023,13,"256,23"
06/03/2023,14,"209,29"
06/03/2023,15,"212,33"
06/03/2023,16,"215,99"
06/03/2023,17,"219,46"
06/03/2023,18,"266,98"
06/03/2023,19,"284,13"
06/03/2023,20,"293,19"
06/03/2023,21,"274,91"
06/03/2023,22,"221,46"
06/03/2023,23,"214,04"
07/03/2023,00,"188,61"
07/03/2023,01,"184,95"
07/03/2023,02,"183,17"
07/03/2023,03,"171,62"
07/03/2023,04,"160,24"
07/03/2023,05,"158,96"
07/03/2023,06,"162,21"
07/03/2023,07,"186,95"
07/03/2023,08,"208,13"
07/03/2023,09,"203,17"
07/03/2023,10,"227,63"
07/03/2023,11,"216,42"
07/03/2023,12,"215,34"
07/03/2023,13,"206,99"
07/03/2023,14,"156,69"
07/03/2023,15,"156,01"
07/03/2023,16,"158,91"
07/03/2023,17,"173,12"
07/03/2023,18,"232,28"
07/03/2023,19,"255,62"
07/03/2023,20,"268,84"
07/03/2023,21,"261,89"
07/03/2023,22,"212,22"
07/03/2023,23,"189,05"
08/03/2023,00,"136,62"
08/03/2023,01,"134,15"
08/03/2023,02,"129,42"
08/03/2023,03,"130,44"
08/03/2023,04,"129,95"
08/03/2023,05,"130,52"
08/03/2023,06,"136,64"
08/03/2023,07,"165,23"
08/03/2023,08,"190,00"
08/03/2023,09,"184,22"
08/03/2023,10,"204,85"
08/03/2023,11,"197,96"
08/03/2023,12,"189,81"
08/03/2023,13,"184,43"
08/03/2023,14,"126,89"
08/03/2023,15,"115,94"
08/03/2023,16,"140,47"
08/03/2023,17,"155,73"
08/03/2023,18,"207,70"
08/03/2023,19,"238,63"
08/03/2023,20,"256,35"
08/03/2023,21,"250,96"
08/03/2023,22,"200,60"
08/03/2023,23,"191,18"
09/03/2023,00,"136,16"
09/03/2023,01,"111,46"
09/03/2023,02,"109,65"
09/03/2023,03,"112,06"
09/03/2023,04,"111,11"
09/03/2023,05,"110,83"
09/03/2023,06,"140,57"
09/03/2023,07,"167,31"
09/03/2023,08,"188,62"
09/03/2023,09,"177,86"
09/03/2023,10,"203,94"
09/03/2023,11,"168,87"
09/03/2023,12,"163,57"
09/03/2023,13,"159,30"
09/03/2023,14,"85,11"
09/03/2023,15,"75,04"
09/03/2023,16,"73,40"
09/03/2023,17,"90,97"
09/03/2023,18,"168,39"
09/03/2023,19,"212,61"
09/03/2023,20,"233,88"
09/03/2023,21,"222,11"
09/03/2023,22,"137,42"
09/03/2023,23,"123,69"
10/03/2023,00,"64,24"
10/03/2023,01,"50,01"
10/03/2023,02,"40,03"
10/03/2023,03,"41,30"
10/03/2023,04,"42,41"
10/03/2023,05,"53,33"
10/03/2023,06,"91,25"
10/03/2023,07,"106,97"
10/03/2023,08,"142,55"
10/03/2023,09,"116,69"
10/03/2023,10,"138,66"
10/03/2023,11,"129,09"
10/03/2023,12,"125,38"
10/03/2023,13,"115,04"
10/03/2023,14,"58,73"
10/03/2023,15,"51,49"
10/03/2023,16,"56,71"
10/03/2023,17,"78,56"
10/03/2023,18,"164,97"
10/03/2023,19,"210,85"
10/03/2023,20,"237,12"
10/03/2023,21,"228,47"
10/03/2023,22,"130,81"
10/03/2023,23,"121,39"
11/03/2023,00,"70,34"
11/03/2023,01,"61,62"
11/03/2023,02,"60,50"
11/03/2023,03,"63,97"
11/03/2023,04,"50,29"
11/03/2023,05,"50,40"
11/03/2023,06,"50,16"
11/03/2023,07,"67,66"
11/03/2023,08,"67,57"
11/03/2023,09,"53,83"
11/03/2023,10,"42,65"
11/03/2023,11,"30,84"
11/03/2023,12,"30,20"
11/03/2023,13,"29,32"
11/03/2023,14,"25,87"
11/03/2023,15,"26,45"
11/03/2023,16,"28,02"
11/03/2023,17,"43,60"
11/03/2023,18,"73,84"
11/03/2023,19,"102,41"
11/03/2023,20,"140,44"
11/03/2023,21,"141,57"
11/03/2023,22,"124,24"
11/03/2023,23,"112,53"
12/03/2023,00,"139,36"
12/03/2023,01,"140,44"
12/03/2023,02,"136,27"
12/03/2023,03,"145,36"
12/03/2023,04,"128,70"
12/03/2023,05,"134,22"
12/03/2023,06,"146,33"
12/03/2023,07,"142,79"
12/03/2023,08,"137,53"
12/03/2023,09,"108,74"
12/03/2023,10,"94,55"
12/03/2023,11,"89,97"
12/03/2023,12,"90,93"
12/03/2023,13,"90,27"
12/03/2023,14,"90,78"
12/03/2023,15,"92,09"
12/03/2023,16,"97,13"
12/03/2023,17,"117,67"
12/03/2023,18,"172,12"
12/03/2023,19,"187,56"
12/03/2023,20,"175,31"
12/03/2023,21,"161,49"
12/03/2023,22,"137,69"
12/03/2023,23,"124,62"
13/03/2023,00,"90,65"
13/03/2023,01,"80,67"
13/03/2023,02,"87,58"
13/03/2023,03,"83,15"
13/03/2023,04,"77,99"
13/03/2023,05,"83,92"
13/03/2023,06,"97,54"
13/03/2023,07,"136,66"
13/03/2023,08,"165,12"
13/03/2023,09,"113,97"
13/03/2023,10,"140,90"
13/03/2023,11,"125,42"
13/03/2023,12,"103,34"
13/03/2023,13,"101,86"
13/03/2023,14,"50,80"
13/03/2023,15,"52,28"
13/03/2023,16,"54,78"
13/03/2023,17,"55,55"
13/03/2023,18,"132,77"
13/03/2023,19,"154,57"
13/03/2023,20,"178,34"
13/03/2023,21,"159,22"
13/03/2023,22,"90,44"
13/03/2023,23,"80,29"
14/03/2023,00,"37,84"
14/03/2023,01,"31,23"
14/03/2023,02,"33,03"
14/03/2023,03,"33,73"
14/03/2023,04,"36,19"
14/03/2023,05,"45,67"
14/03/2023,06,"87,53"
14/03/2023,07,"138,41"
14/03/2023,08,"166,01"
14/03/2023,09,"114,11"
14/03/2023,10,"132,52"
14/03/2023,11,"132,25"
14/03/2023,12,"129,84"
14/03/2023,13,"127,27"
14/03/2023,14,"81,46"
14/03/2023,15,"71,21"
14/03/2023,16,"87,22"
14/03/2023,17,"94,50"
14/03/2023,18,"195,63"
14/03/2023,19,"292,52"
14/03/2023,20,"304,30"
14/03/2023,21,"277,80"
14/03/2023,22,"228,84"
14/03/2023,23,"221,88"
15/03/2023,00,"180,83"
15/03/2023,01,"171,46"
15/03/2023,02,"170,77"
15/03/2023,03,"168,69"
15/03/2023,04,"168,94"
15/03/2023,05,"180,14"
15/03/2023,06,"192,15"
15/03/2023,07,"214,93"
15/03/2023,08,"214,95"
15/03/2023,09,"198,62"
15/03/2023,10,"228,13"
15/03/2023,11,"219,70"
15/03/2023,12,"215,76"
15/03/2023,13,"214,28"
15/03/2023,14,"168,40"
15/03/2023,15,"176,99"
15/03/2023,16,"180,53"
15/03/2023,17,"200,57"
15/03/2023,18,"256,60"
15/03/2023,19,"316,34"
15/03/2023,20,"297,34"
15/03/2023,21,"263,64"
15/03/2023,22,"211,41"
15/03/2023,23,"198,72"
16/03/2023,00,"160,89"
16/03/2023,01,"151,06"
16/03/2023,02,"149,99"
16/03/2023,03,"146,50"
16/03/2023,04,"144,04"
16/03/2023,05,"147,48"
16/03/2023,06,"162,96"
16/03/2023,07,"176,38"
16/03/2023,08,"178,68"
16/03/2023,09,"161,66"
16/03/2023,10,"167,21"
16/03/2023,11,"158,08"
16/03/2023,12,"148,34"
16/03/2023,13,"136,57"
16/03/2023,14,"79,38"
16/03/2023,15,"79,33"
16/03/2023,16,"102,82"
16/03/2023,17,"133,52"
16/03/2023,18,"213,61"
16/03/2023,19,"231,76"
16/03/2023,20,"229,62"
16/03/2023,21,"212,54"
16/03/2023,22,"168,57"
16/03/2023,23,"156,02"
17/03/2023,00,"121,07"
17/03/2023,01,"118,02"
17/03/2023,02,"116,75"
17/03/2023,03,"110,74"
17/03/2023,04,"112,43"
17/03/2023,05,"121,30"
17/03/2023,06,"126,96"
17/03/2023,07,"140,98"
17/03/2023,08,"166,22"
17/03/2023,09,"134,76"
17/03/2023,10,"154,18"
17/03/2023,11,"148,01"
17/03/2023,12,"128,13"
17/03/2023,13,"124,64"
17/03/2023,14,"77,40"
17/03/2023,15,"77,70"
17/03/2023,16,"82,80"
17/03/2023,17,"105,31"
17/03/2023,18,"161,68"
17/03/2023,19,"199,47"
17/03/2023,20,"242,11"
17/03/2023,21,"227,20"
17/03/2023,22,"179,26"
17/03/2023,23,"162,75"
18/03/2023,00,"155,42"
18/03/2023,01,"150,85"
18/03/2023,02,"145,79"
18/03/2023,03,"143,33"
18/03/2023,04,"145,54"
18/03/2023,05,"147,92"
18/03/2023,06,"149,91"
18/03/2023,07,"150,53"
18/03/2023,08,"146,52"
18/03/2023,09,"141,23"
18/03/2023,10,"124,50"
18/03/2023,11,"122,06"
18/03/2023,12,"122,44"
18/03/2023,13,"117,78"
18/03/2023,14,"123,88"
18/03/2023,15,"107,82"
18/03/2023,16,"116,57"
18/03/2023,17,"140,28"
18/03/2023,18,"157,88"
18/03/2023,19,"171,89"
18/03/2023,20,"190,97"
18/03/2023,21,"178,01"
18/03/2023,22,"175,09"
18/03/2023,23,"162,09"
19/03/2023,00,"156,25"
19/03/2023,01,"154,22"
19/03/2023,02,"149,81"
19/03/2023,03,"151,28"
19/03/2023,04,"150,69"
19/03/2023,05,"155,38"
19/03/2023,06,"150,25"
19/03/2023,07,"150,78"
19/03/2023,08,"146,39"
19/03/2023,09,"113,57"
19/03/2023,10,"104,00"
19/03/2023,11,"102,21"
19/03/2023,12,"104,24"
19/03/2023,13,"107,59"
19/03/2023,14,"108,15"
19/03/2023,15,"86,39"
19/03/2023,16,"98,78"
19/03/2023,17,"111,71"
19/03/2023,18,"149,05"
19/03/2023,19,"201,24"
19/03/2023,20,"191,24"
19/03/2023,21,"180,96"
19/03/2023,22,"179,18"
19/03/2023,23,"177,54"
20/03/2023,00,"172,56"
20/03/2023,01,"165,11"
20/03/2023,02,"164,35"
20/03/2023,03,"162,47"
20/03/2023,04,"162,39"
20/03/2023,05,"168,32"
20/03/2023,06,"185,10"
20/03/2023,07,"195,35"
20/03/2023,08,"209,36"
20/03/2023,09,"188,83"
20/03/2023,10,"224,72"
20/03/2023,11,"213,79"
20/03/2023,12,"208,72"
20/03/2023,13,"208,08"
20/03/2023,14,"160,31"
20/03/2023,15,"162,74"
20/03/2023,16,"175,86"
20/03/2023,17,"193,23"
20/03/2023,18,"246,47"
20/03/2023,19,"283,64"
20/03/2023,20,"268,01"
20/03/2023,21,"249,19"
20/03/2023,22,"196,26"
20/03/2023,23,"185,61"
21/03/2023,00,"166,55"
21/03/2023,01,"159,24"
21/03/2023,02,"159,91"
21/03/2023,03,"157,97"
21/03/2023,04,"159,28"
21/03/2023,05,"166,58"
21/03/2023,06,"175,95"
21/03/2023,07,"191,10"
21/03/2023,08,"205,22"
21/03/2023,09,"190,75"
21/03/2023,10,"222,01"
21/03/2023,11,"213,04"
21/03/2023,12,"208,51"
21/03/2023,13,"205,93"
21/03/2023,14,"160,44"
21/03/2023,15,"161,14"
21/03/2023,16,"165,95"
21/03/2023,17,"178,18"
21/03/2023,18,"245,51"
21/03/2023,19,"258,70"
21/03/2023,20,"251,31"
21/03/2023,21,"249,11"
21/03/2023,22,"199,64"
21/03/2023,23,"193,99"
22/03/2023,00,"150,84"
22/03/2023,01,"142,20"
22/03/2023,02,"149,77"
22/03/2023,03,"158,99"
22/03/2023,04,"159,74"
22/03/2023,05,"162,81"
22/03/2023,06,"162,70"
22/03/2023,07,"166,19"
22/03/2023,08,"185,69"
22/03/2023,09,"160,83"
22/03/2023,10,"175,42"
22/03/2023,11,"171,73"
22/03/2023,12,"164,59"
22/03/2023,13,"160,55"
22/03/2023,14,"125,48"
22/03/2023,15,"127,77"
22/03/2023,16,"133,69"
22/03/2023,17,"166,07"
22/03/2023,18,"233,41"
22/03/2023,19,"256,75"
22/03/2023,20,"238,98"
22/03/2023,21,"237,35"
22/03/2023,22,"188,59"
22/03/2023,23,"180,68"
23/03/2023,00,"142,86"
23/03/2023,01,"130,90"
23/03/2023,02,"124,19"
23/03/2023,03,"125,78"
23/03/2023,04,"125,65"
23/03/2023,05,"136,73"
23/03/2023,06,"146,19"
23/03/2023,07,"153,57"
23/03/2023,08,"173,32"
23/03/2023,09,"148,45"
23/03/2023,10,"163,64"
23/03/2023,11,"148,70"
23/03/2023,12,"143,42"
23/03/2023,13,"140,99"
23/03/2023,14,"111,60"
23/03/2023,15,"113,62"
23/03/2023,16,"119,27"
23/03/2023,17,"129,20"
23/03/2023,18,"216,36"
23/03/2023,19,"227,10"
23/03/2023,20,"235,51"
23/03/2023,21,"224,32"
23/03/2023,22,"170,75"
23/03/2023,23,"163,96"
24/03/2023,00,"94,31"
24/03/2023,01,"84,44"
24/03/2023,02,"82,78"
24/03/2023,03,"84,48"
24/03/2023,04,"80,53"
24/03/2023,05,"85,58"
24/03/2023,06,"105,76"
24/03/2023,07,"122,77"
24/03/2023,08,"143,60"
24/03/2023,09,"120,46"
24/03/2023,10,"145,42"
24/03/2023,11,"130,56"
24/03/2023,12,"126,19"
24/03/2023,13,"115,73"
24/03/2023,14,"59,98"
24/03/2023,15,"60,02"
24/03/2023,16,"83,67"
24/03/2023,17,"100,37"
24/03/2023,18,"186,86"
24/03/2023,19,"228,55"
24/03/2023,20,"223,55"
24/03/2023,21,"225,57"
24/03/2023,22,"171,82"
24/03/2023,23,"167,57"
25/03/2023,00,"87,31"
25/03/2023,01,"88,45"
25/03/2023,02,"89,97"
25/03/2023,03,"98,71"
25/03/2023,04,"96,11"
25/03/2023,05,"98,74"
25/03/2023,06,"94,74"
25/03/2023,07,"108,46"
25/03/2023,08,"93,38"
25/03/2023,09,"68,20"
25/03/2023,10,"52,50"
25/03/2023,11,"54,49"
25/03/2023,12,"31,19"
25/03/2023,13,"30,01"
25/03/2023,14,"28,00"
25/03/2023,15,"27,31"
25/03/2023,16,"33,10"
25/03/2023,17,"39,41"
25/03/2023,18,"79,47"
25/03/2023,19,"84,54"
25/03/2023,20,"108,29"
25/03/2023,21,"99,72"
25/03/2023,22,"88,61"
25/03/2023,23,"76,93"
26/03/2023,00,"86,99"
26/03/2023,01,"76,32"
26/03/2023,03,"72,43"
26/03/2023,04,"76,19"
26/03/2023,05,"73,96"
26/03/2023,06,"75,52"
26/03/2023,07,"69,59"
26/03/2023,08,"71,39"
26/03/2023,09,"56,58"
26/03/2023,10,"31,59"
26/03/2023,11,"28,23"
26/03/2023,12,"27,86"
26/03/2023,13,"27,88"
26/03/2023,14,"28,29"
26/03/2023,15,"29,11"
26/03/2023,16,"30,76"
26/03/2023,17,"31,72"
26/03/2023,18,"32,60"
26/03/2023,19,"44,63"
26/03/2023,20,"109,19"
26/03/2023,21,"143,80"
26/03/2023,22,"139,30"
26/03/2023,23,"116,35"
27/03/2023,00,"141,36"
27/03/2023,01,"141,60"
27/03/2023,02,"136,61"
27/03/2023,03,"133,40"
